fixture_id,bet_name,bet_value,bet_odd
1377877,Goals Over/Under,Under 0.5,15.00
1377877,Goals Over/Under,Over 4.5,4.50
1377877,Goals Over/Under,Under 4.5,1.20
1377877,Goals Over/Under,Over 7.5,34.00
1377877,Goals Over/Under,Under 7.5,1.00
1377877,Goals Over/Under,Over 5.5,9.00
1377877,Goals Over/Under,Under 5.5,1.07
1377877,Goals Over/Under,Over 6.5,19.00
1377877,Goals Over/Under,Under 6.5,1.02
1377877,HT/FT Double,Home/Draw,19.00
1377877,HT/FT Double,Home/Away,51.00
1377877,HT/FT Double,Draw/Away,21.00
1377877,HT/FT Double,Draw/Draw,8.00
1377877,HT/FT Double,Home/Home,1.83
1377877,HT/FT Double,Draw/Home,4.00
1377877,HT/FT Double,Away/Home,19.00
1377877,HT/FT Double,Away/Draw,21.00
1377877,HT/FT Double,Away/Away,17.00
1377877,Double Chance,Home/Draw,1.06
1377877,Double Chance,Home/Away,1.17
1377877,Double Chance,Draw/Away,3.40
1377877,First Half Winner,Home,1.73
1377877,First Half Winner,Draw,2.62
1377877,First Half Winner,Away,8.00
1377874,Match Winner,Home,2.45
1377874,Match Winner,Draw,3.10
1377874,Match Winner,Away,3.10
1377874,Second Half Winner,Home,2.75
1377874,Second Half Winner,Draw,2.25
1377874,Second Half Winner,Away,3.20
1377874,Goals Over/Under,Over 1.5,1.40
1377874,Goals Over/Under,Under 1.5,3.00
1377874,Goals Over/Under,Over 2.5,2.30
1377874,Goals Over/Under,Under 2.5,1.62
1377874,Goals Over/Under,Over 3.5,4.33
1377874,Goals Over/Under,Under 3.5,1.22
1377874,Goals Over/Under,Over 0.5,1.08
1377874,Goals Over/Under,Under 0.5,7.50
1377874,Goals Over/Under,Over 4.5,9.00
1377874,Goals Over/Under,Under 4.5,1.07
1377874,Goals Over/Under,Over 7.5,51.00
1377874,Goals Over/Under,Under 7.5,1.00
1377874,Goals Over/Under,Over 5.5,19.00
1377874,Goals Over/Under,Under 5.5,1.02
1377874,Goals Over/Under,Over 6.5,41.00
1377874,Goals Over/Under,Under 6.5,1.00
1377874,HT/FT Double,Home/Draw,15.00
1377874,HT/FT Double,Home/Away,34.00
1377874,HT/FT Double,Draw/Away,6.50
1377874,HT/FT Double,Draw/Draw,4.50
1377874,HT/FT Double,Home/Home,4.00
1377874,HT/FT Double,Draw/Home,5.50
1377874,HT/FT Double,Away/Home,29.00
1377874,HT/FT Double,Away/Draw,15.00
1377874,HT/FT Double,Away/Away,5.00
1377874,Double Chance,Home/Draw,1.36
1377874,Double Chance,Home/Away,1.36
1377874,Double Chance,Draw/Away,1.53
1377874,First Half Winner,Home,3.20
1377874,First Half Winner,Draw,2.05
1377874,First Half Winner,Away,3.75
1377881,Match Winner,Home,4.10
1377881,Match Winner,Draw,3.50
1377881,Match Winner,Away,1.91
1377881,Second Half Winner,Home,3.75
1377881,Second Half Winner,Draw,2.50
1377881,Second Half Winner,Away,2.25
1377881,Goals Over/Under,Over 1.5,1.28
1377881,Goals Over/Under,Under 1.5,3.75
1377881,Goals Over/Under,Over 2.5,1.91
1377881,Goals Over/Under,Under 2.5,1.91
1377881,Goals Over/Under,Over 3.5,3.40
1377881,Goals Over/Under,Under 3.5,1.33
1377881,Goals Over/Under,Over 0.5,1.05
1377881,Goals Over/Under,Under 0.5,11.00
1377881,Goals Over/Under,Over 4.5,6.00
1377881,Goals Over/Under,Under 4.5,1.12
1377881,Goals Over/Under,Over 7.5,51.00
1377881,Goals Over/Under,Under 7.5,1.00
1377881,Goals Over/Under,Over 5.5,13.00
1377881,Goals Over/Under,Under 5.5,1.04
1377881,Goals Over/Under,Over 6.5,26.00
1377881,Goals Over/Under,Under 6.5,1.01
1377881,HT/FT Double,Home/Draw,15.00
1377881,HT/FT Double,Home/Away,23.00
1377881,HT/FT Double,Draw/Away,5.00
1377881,HT/FT Double,Draw/Draw,5.50
1377881,HT/FT Double,Home/Home,6.50
1377881,HT/FT Double,Draw/Home,8.50
1377881,HT/FT Double,Away/Home,34.00
1377881,HT/FT Double,Away/Draw,13.00
1377881,HT/FT Double,Away/Away,3.00
1377881,Double Chance,Home/Draw,1.83
1377881,Double Chance,Home/Away,1.28
1377881,Double Chance,Draw/Away,1.22
1377881,First Half Winner,Home,4.33
1377881,First Half Winner,Draw,2.20
1377881,First Half Winner,Away,2.50
1377880,Match Winner,Home,1.30
1377880,Match Winner,Draw,5.00
1377880,Match Winner,Away,11.00
1377880,Second Half Winner,Home,1.62
1377880,Second Half Winner,Draw,2.75
1377880,Second Half Winner,Away,7.50
1377880,Goals Over/Under,Over 1.5,1.28
1377880,Goals Over/Under,Under 1.5,3.75
1377880,Goals Over/Under,Over 2.5,1.80
1377880,Goals Over/Under,Under 2.5,2.00
1377880,Goals Over/Under,Over 3.5,3.20
1377880,Goals Over/Under,Under 3.5,1.36
1377880,Goals Over/Under,Over 0.5,1.05
1377880,Goals Over/Under,Under 0.5,11.00
1377880,Goals Over/Under,Over 4.5,5.50
1377880,Goals Over/Under,Under 4.5,1.14
1377880,Goals Over/Under,Over 7.5,51.00
1377880,Goals Over/Under,Under 7.5,1.00
1377880,Goals Over/Under,Over 5.5,13.00
1377880,Goals Over/Under,Under 5.5,1.04
1377880,Goals Over/Under,Over 6.5,23.00
1377880,Goals Over/Under,Under 6.5,1.01
1377880,HT/FT Double,Home/Draw,19.00
1377880,HT/FT Double,Home/Away,51.00
1377880,HT/FT Double,Draw/Away,21.00
1377880,HT/FT Double,Draw/Draw,7.00
1377880,HT/FT Double,Home/Home,1.91
1377880,HT/FT Double,Draw/Home,3.75
1377880,HT/FT Double,Away/Home,21.00
1377880,HT/FT Double,Away/Draw,21.00
1377880,HT/FT Double,Away/Away,19.00
1377880,Double Chance,Home/Draw,1.05
1377880,Double Chance,Home/Away,1.17
1377880,Double Chance,Draw/Away,3.40
1377880,First Half Winner,Home,1.73
1377880,First Half Winner,Draw,2.50
1377880,First Half Winner,Away,9.50
1377882,Match Winner,Home,5.25
1377882,Match Winner,Draw,3.60
1377882,Match Winner,Away,1.70
1377882,Second Half Winner,Home,4.50
1377882,Second Half Winner,Draw,2.50
1377882,Second Half Winner,Away,2.05
1377882,Goals Over/Under,Over 1.5,1.30
1377882,Goals Over/Under,Under 1.5,3.50
1377882,Goals Over/Under,Over 2.5,2.00
1377882,Goals Over/Under,Under 2.5,1.80
1377882,Goals Over/Under,Over 3.5,3.50
1377882,Goals Over/Under,Under 3.5,1.30
1377882,Goals Over/Under,Over 0.5,1.06
1377882,Goals Over/Under,Under 0.5,9.50
1377882,Goals Over/Under,Over 4.5,6.50
1377882,Goals Over/Under,Under 4.5,1.11
1377882,Goals Over/Under,Over 7.5,51.00
1377882,Goals Over/Under,Under 7.5,1.00
1377882,Goals Over/Under,Over 5.5,15.00
1377882,Goals Over/Under,Under 5.5,1.03
1377882,Goals Over/Under,Over 6.5,29.00
1377882,Goals Over/Under,Under 6.5,1.01
1377882,HT/FT Double,Home/Draw,17.00
1377882,HT/FT Double,Home/Away,23.00
1377882,HT/FT Double,Draw/Away,4.50
1377882,HT/FT Double,Draw/Draw,5.50
1377882,HT/FT Double,Home/Home,8.00
1377882,HT/FT Double,Draw/Home,10.00
1377882,HT/FT Double,Away/Home,41.00
1377882,HT/FT Double,Away/Draw,15.00
1377882,HT/FT Double,Away/Away,2.62
1377882,Double Chance,Home/Draw,2.10
1377882,Double Chance,Home/Away,1.28
1377882,Double Chance,Draw/Away,1.17
1377882,First Half Winner,Home,5.50
1377882,First Half Winner,Draw,2.20
1377882,First Half Winner,Away,2.30
1377876,Match Winner,Home,4.50
1377876,Match Winner,Draw,3.40
1377876,Match Winner,Away,1.85
1377876,Second Half Winner,Home,4.33
1377876,Second Half Winner,Draw,2.30
1377876,Second Half Winner,Away,2.25
1377876,Goals Over/Under,Over 1.5,1.44
1377876,Goals Over/Under,Under 1.5,2.75
1377876,Goals Over/Under,Over 2.5,2.30
1377876,Goals Over/Under,Under 2.5,1.62
1377876,Goals Over/Under,Over 3.5,4.33
1377876,Goals Over/Under,Under 3.5,1.22
1377876,Goals Over/Under,Over 0.5,1.08
1377876,Goals Over/Under,Under 0.5,8.00
1377876,Goals Over/Under,Over 4.5,9.00
1377876,Goals Over/Under,Under 4.5,1.07
1377876,Goals Over/Under,Over 5.5,19.00
1377876,Goals Over/Under,Under 5.5,1.02
1377876,Goals Over/Under,Over 6.5,41.00
1377876,Goals Over/Under,Under 6.5,1.00
1377876,HT/FT Double,Home/Draw,17.00
1377876,HT/FT Double,Home/Away,26.00
1377876,HT/FT Double,Draw/Away,4.50
1377876,HT/FT Double,Draw/Draw,4.75
1377876,HT/FT Double,Home/Home,7.50
1377876,HT/FT Double,Draw/Home,9.00
1377876,HT/FT Double,Away/Home,41.00
1377876,HT/FT Double,Away/Draw,15.00
1377876,HT/FT Double,Away/Away,3.00
1377876,Double Chance,Home/Draw,1.91
1377876,Double Chance,Home/Away,1.30
1377876,Double Chance,Draw/Away,1.18
1377876,First Half Winner,Home,5.00
1377876,First Half Winner,Draw,2.05
1377876,First Half Winner,Away,2.50
1377883,Match Winner,Home,3.20
1377883,Match Winner,Draw,3.10
1377883,Match Winner,Away,2.40
1377883,Second Half Winner,Home,3.25
1377883,Second Half Winner,Draw,2.25
1377883,Second Half Winner,Away,2.75
1377883,Goals Over/Under,Over 1.5,1.40
1377883,Goals Over/Under,Under 1.5,3.00
1377883,Goals Over/Under,Over 2.5,2.30
1377883,Goals Over/Under,Under 2.5,1.62
1377883,Goals Over/Under,Over 3.5,4.33
1377883,Goals Over/Under,Under 3.5,1.22
1377883,Goals Over/Under,Over 0.5,1.08
1377883,Goals Over/Under,Under 0.5,8.00
1377883,Goals Over/Under,Over 4.5,9.00
1377883,Goals Over/Under,Under 4.5,1.07
1377883,Goals Over/Under,Over 5.5,19.00
1377883,Goals Over/Under,Under 5.5,1.02
1377883,Goals Over/Under,Over 6.5,41.00
1377883,Goals Over/Under,Under 6.5,1.00
1377883,HT/FT Double,Home/Draw,15.00
1377883,HT/FT Double,Home/Away,29.00
1377883,HT/FT Double,Draw/Away,5.50
1377883,HT/FT Double,Draw/Draw,4.50
1377883,HT/FT Double,Home/Home,5.00
1377883,HT/FT Double,Draw/Home,6.50
1377883,HT/FT Double,Away/Home,34.00
1377883,HT/FT Double,Away/Draw,15.00
1377883,HT/FT Double,Away/Away,3.75
1377883,Double Chance,Home/Draw,1.53
1377883,Double Chance,Home/Away,1.36
1377883,Double Chance,Draw/Away,1.36
1377883,First Half Winner,Home,3.75
1377883,First Half Winner,Draw,2.05
1377883,First Half Winner,Away,3.10
1377878,Match Winner,Home,1.48
1377878,Match Winner,Draw,4.33
1377878,Match Winner,Away,7.00
1377878,Second Half Winner,Home,1.80
1377878,Second Half Winner,Draw,2.60
1377878,Second Half Winner,Away,6.00
1377878,Goals Over/Under,Over 1.5,1.28
1377878,Goals Over/Under,Under 1.5,3.75
1377878,Goals Over/Under,Over 2.5,1.91
1377878,Goals Over/Under,Under 2.5,1.91
1377878,Goals Over/Under,Over 3.5,3.40
1377878,Goals Over/Under,Under 3.5,1.33
1377878,Goals Over/Under,Over 0.5,1.05
1377878,Goals Over/Under,Under 0.5,11.00
1377878,Goals Over/Under,Over 4.5,6.00
1377878,Goals Over/Under,Under 4.5,1.12
1377878,Goals Over/Under,Over 7.5,51.00
1377878,Goals Over/Under,Under 7.5,1.00
1377878,Goals Over/Under,Over 5.5,13.00
1377878,Goals Over/Under,Under 5.5,1.04
1377878,Goals Over/Under,Over 6.5,26.00
1377878,Goals Over/Under,Under 6.5,1.01
1377878,HT/FT Double,Home/Draw,15.00
1377878,HT/FT Double,Home/Away,41.00
1377878,HT/FT Double,Draw/Away,13.00
1377878,HT/FT Double,Draw/Draw,6.00
1377878,HT/FT Double,Home/Home,2.20
1377878,HT/FT Double,Draw/Home,4.00
1377878,HT/FT Double,Away/Home,21.00
1377878,HT/FT Double,Away/Draw,19.00
1377878,HT/FT Double,Away/Away,12.00
1377878,Double Chance,Home/Draw,1.10
1377878,Double Chance,Home/Away,1.20
1377878,Double Chance,Draw/Away,2.62
1377878,First Half Winner,Home,1.95
1377878,First Half Winner,Draw,2.30
1377878,First Half Winner,Away,7.00
1377877,Match Winner,Home,1.30
1377877,Match Winner,Draw,5.25
1377877,Match Winner,Away,9.50
1377877,Second Half Winner,Home,1.57
1377877,Second Half Winner,Draw,2.88
1377877,Second Half Winner,Away,7.00
1377877,Goals Over/Under,Over 1.5,1.20
1377877,Goals Over/Under,Under 1.5,4.50
1377877,Goals Over/Under,Over 2.5,1.62
1377877,Goals Over/Under,Under 2.5,2.30
1377877,Goals Over/Under,Over 3.5,2.62
1377877,Goals Over/Under,Under 3.5,1.50
1377877,Goals Over/Under,Over 0.5,1.03
1377877,Goals Over/Under,Under 0.5,15.00
1377877,Goals Over/Under,Over 4.5,4.50
1377877,Goals Over/Under,Under 4.5,1.20
1377877,Goals Over/Under,Over 7.5,34.00
1377877,Goals Over/Under,Under 7.5,1.00
1377877,Goals Over/Under,Over 5.5,9.00
1377877,Goals Over/Under,Under 5.5,1.07
1377877,Goals Over/Under,Over 6.5,19.00
1377877,Goals Over/Under,Under 6.5,1.02
1377877,HT/FT Double,Home/Draw,19.00
1377877,HT/FT Double,Home/Away,51.00
1377877,HT/FT Double,Draw/Away,21.00
1377877,HT/FT Double,Draw/Draw,8.00
1377877,HT/FT Double,Home/Home,1.83
1377877,HT/FT Double,Draw/Home,4.00
1377877,HT/FT Double,Away/Home,19.00
1377877,HT/FT Double,Away/Draw,21.00
1377877,HT/FT Double,Away/Away,17.00
1377877,Double Chance,Home/Draw,1.06
1377877,Double Chance,Home/Away,1.17
1377877,Double Chance,Draw/Away,3.40
1377877,First Half Winner,Home,1.73
1377877,First Half Winner,Draw,2.62
1377877,First Half Winner,Away,8.00
